,product_cd,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,unit_price,unit_cost
7131,P090205056,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,480.0,360.0
7132,P090205057,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,480.0,360.0
7133,P090205058,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,480.0,360.0
7134,P090205059,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,495.0,371.0
7135,P090205060,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,500.0,375.0
7136,P090205061,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,570.0,428.0
7137,P090205062,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,580.0,435.0
7138,P090205063,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,580.0,435.0
7139,P090205064,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,600.0,450.0
7140,P090205065,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,600.0,450.0
7141,P090205066,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,600.0,450.0
7142,P090205067,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,600.0,450.0
7143,P090205068,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,600.0,450.0
7144,P090205069,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,620.0,465.0
7145,P090205070,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,620.0,465.0
7146,P090205071,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,620.0,465.0
7147,P090205072,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,680.0,510.0
7148,P090205073,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,690.0,518.0
7149,P090205074,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,698.0,524.0
7150,P090205075,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,698.0,524.0
7151,P090205076,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,698.0,524.0
7152,P090205077,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,700.0,525.0
7153,P090205078,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,700.0,525.0
7154,P090205079,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,700.0,525.0
7155,P090205080,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,750.0,563.0
7156,P090205081,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,750.0,563.0
7157,P090205082,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,750.0,563.0
7158,P090205083,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,750.0,563.0
7159,P090205084,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,750.0,563.0
7160,P090205085,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,760.0,570.0
7161,P090205086,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,760.0,570.0
7162,P090205087,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,760.0,570.0
7163,P090205088,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,780.0,585.0
7164,P090205089,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,780.0,585.0
7165,P090205090,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7166,P090205091,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7167,P090205092,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7168,P090205093,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7169,P090205094,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7170,P090205095,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7171,P090205096,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7172,P090205097,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7173,P090205098,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7174,P090205099,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7175,P090205100,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7176,P090205101,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,800.0,600.0
7177,P090205102,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,810.0,608.0
7178,P090205103,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7179,P090205104,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7180,P090205105,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7181,P090205106,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7182,P090205107,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7183,P090205108,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7184,P090205109,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7185,P090205110,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7186,P090205111,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7187,P090205112,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,850.0,638.0
7188,P090205113,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,870.0,653.0
7189,P090205114,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,880.0,660.0
7190,P090205115,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,880.0,660.0
7191,P090205116,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,880.0,660.0
7192,P090205117,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,880.0,660.0
7193,P090205118,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,895.0,671.0
7194,P090205119,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7195,P090205120,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7196,P090205121,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7197,P090205122,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7198,P090205123,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7199,P090205124,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7200,P090205125,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7201,P090205126,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7202,P090205127,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7203,P090205128,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7204,P090205129,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,900.0,675.0
7205,P090205130,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,950.0,713.0
7206,P090205131,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,950.0,713.0
7207,P090205132,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,970.0,728.0
7208,P090205133,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,980.0,735.0
7209,P090205134,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,980.0,735.0
7210,P090205135,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,980.0,735.0
7211,P090205136,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,980.0,735.0
7212,P090205137,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,990.0,743.0
7213,P090205138,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,990.0,743.0
7214,P090205139,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,990.0,743.0
7215,P090205140,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1000.0,750.0
7216,P090205141,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1000.0,750.0
7217,P090205142,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1000.0,750.0
7218,P090205143,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1000.0,750.0
7219,P090205144,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1080.0,810.0
7220,P090205145,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1080.0,810.0
7221,P090205146,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1080.0,810.0
7222,P090205147,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1140.0,855.0
7223,P090205148,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1180.0,885.0
7224,P090205149,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1180.0,885.0
7225,P090205150,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1180.0,885.0
7226,P090205151,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1180.0,885.0
7227,P090205152,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1200.0,900.0
7228,P090205153,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1200.0,900.0
7229,P090205154,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1420.0,1065.0
7230,P090205155,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1420.0,1065.0
7231,P090205156,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1480.0,1110.0
7232,P090205157,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1500.0,1125.0
7233,P090205158,09,洗剤,0902,石鹸・シャンプーリンス,090205,ヘアリンス,1500.0,1125.0
7234,P090206001,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,385.0,289.0
7235,P090206002,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,385.0,289.0
7236,P090206003,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,450.0,338.0
7237,P090206004,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,580.0,435.0
7238,P090206005,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,580.0,435.0
7239,P090206006,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,580.0,435.0
7240,P090206007,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,580.0,435.0
7241,P090206008,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,580.0,435.0
7242,P090206009,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,590.0,443.0
7243,P090206010,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,620.0,465.0
7244,P090206011,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,620.0,465.0
7245,P090206012,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,620.0,465.0
7246,P090206013,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,620.0,465.0
7247,P090206014,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,630.0,473.0
7248,P090206015,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,670.0,503.0
7249,P090206016,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,670.0,503.0
7250,P090206017,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,680.0,510.0
7251,P090206018,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,720.0,540.0
7252,P090206019,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,720.0,540.0
7253,P090206020,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,720.0,540.0
7254,P090206021,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,720.0,540.0
7255,P090206022,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,750.0,563.0
7256,P090206023,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7257,P090206024,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7258,P090206025,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7259,P090206026,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7260,P090206027,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7261,P090206028,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,760.0,570.0
7262,P090206029,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,780.0,585.0
7263,P090206030,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,780.0,585.0
7264,P090206031,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,800.0,600.0
7265,P090206032,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,800.0,600.0
7266,P090206033,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,800.0,600.0
7267,P090206034,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,800.0,600.0
7268,P090206035,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,800.0,600.0
7269,P090206036,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,810.0,608.0
7270,P090206037,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,810.0,608.0
7271,P090206038,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,810.0,608.0
7272,P090206039,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,860.0,645.0
7273,P090206040,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,880.0,660.0
7274,P090206041,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,880.0,660.0
7275,P090206042,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7276,P090206043,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7277,P090206044,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7278,P090206045,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7279,P090206046,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7280,P090206047,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7281,P090206048,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7282,P090206049,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7283,P090206050,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7284,P090206051,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7285,P090206052,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,900.0,675.0
7286,P090206053,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7287,P090206054,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7288,P090206055,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7289,P090206056,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7290,P090206057,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7291,P090206058,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,950.0,713.0
7292,P090206059,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,960.0,720.0
7293,P090206060,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,980.0,735.0
7294,P090206061,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1000.0,750.0
7295,P090206062,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1000.0,750.0
7296,P090206063,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1000.0,750.0
7297,P090206064,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1000.0,750.0
7298,P090206065,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1000.0,750.0
7299,P090206066,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1050.0,788.0
7300,P090206067,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1050.0,788.0
7301,P090206068,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1100.0,825.0
7302,P090206069,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1100.0,825.0
7303,P090206070,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1100.0,825.0
7304,P090206071,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1300.0,975.0
7305,P090206072,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1300.0,975.0
7306,P090206073,09,洗剤,0902,石鹸・シャンプーリンス,090206,トリートメント,1300.0,975.0
7307,P090301001,09,洗剤,0903,口中衛生用品,090301,歯磨き,90.0,68.0
7308,P090301002,09,洗剤,0903,口中衛生用品,090301,歯磨き,90.0,68.0
7309,P090301003,09,洗剤,0903,口中衛生用品,090301,歯磨き,98.0,74.0
7310,P090301004,09,洗剤,0903,口中衛生用品,090301,歯磨き,120.0,90.0
7311,P090301005,09,洗剤,0903,口中衛生用品,090301,歯磨き,120.0,90.0
7312,P090301006,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7313,P090301007,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7314,P090301008,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7315,P090301009,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7316,P090301010,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7317,P090301011,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7318,P090301012,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7319,P090301013,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7320,P090301014,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7321,P090301015,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7322,P090301016,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7323,P090301017,09,洗剤,0903,口中衛生用品,090301,歯磨き,135.0,101.0
7324,P090301018,09,洗剤,0903,口中衛生用品,090301,歯磨き,145.0,109.0
7325,P090301019,09,洗剤,0903,口中衛生用品,090301,歯磨き,145.0,109.0
7326,P090301020,09,洗剤,0903,口中衛生用品,090301,歯磨き,145.0,109.0
7327,P090301021,09,洗剤,0903,口中衛生用品,090301,歯磨き,150.0,113.0
7328,P090301022,09,洗剤,0903,口中衛生用品,090301,歯磨き,150.0,113.0
7329,P090301023,09,洗剤,0903,口中衛生用品,090301,歯磨き,155.0,116.0
7330,P090301024,09,洗剤,0903,口中衛生用品,090301,歯磨き,198.0,149.0
7331,P090301025,09,洗剤,0903,口中衛生用品,090301,歯磨き,200.0,150.0
7332,P090301026,09,洗剤,0903,口中衛生用品,090301,歯磨き,210.0,158.0
7333,P090301027,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7334,P090301028,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7335,P090301029,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7336,P090301030,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7337,P090301031,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7338,P090301032,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7339,P090301033,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7340,P090301034,09,洗剤,0903,口中衛生用品,090301,歯磨き,225.0,169.0
7341,P090301035,09,洗剤,0903,口中衛生用品,090301,歯磨き,235.0,176.0
7342,P090301036,09,洗剤,0903,口中衛生用品,090301,歯磨き,235.0,176.0
7343,P090301037,09,洗剤,0903,口中衛生用品,090301,歯磨き,250.0,188.0
7344,P090301038,09,洗剤,0903,口中衛生用品,090301,歯磨き,250.0,188.0
7345,P090301039,09,洗剤,0903,口中衛生用品,090301,歯磨き,265.0,199.0
7346,P090301040,09,洗剤,0903,口中衛生用品,090301,歯磨き,268.0,201.0
7347,P090301041,09,洗剤,0903,口中衛生用品,090301,歯磨き,290.0,218.0
7348,P090301042,09,洗剤,0903,口中衛生用品,090301,歯磨き,300.0,225.0
7349,P090301043,09,洗剤,0903,口中衛生用品,090301,歯磨き,300.0,225.0
7350,P090301044,09,洗剤,0903,口中衛生用品,090301,歯磨き,315.0,236.0
7351,P090301045,09,洗剤,0903,口中衛生用品,090301,歯磨き,315.0,236.0
7352,P090301046,09,洗剤,0903,口中衛生用品,090301,歯磨き,315.0,236.0
7353,P090301047,09,洗剤,0903,口中衛生用品,090301,歯磨き,320.0,240.0
7354,P090301048,09,洗剤,0903,口中衛生用品,090301,歯磨き,320.0,240.0
7355,P090301049,09,洗剤,0903,口中衛生用品,090301,歯磨き,328.0,246.0
7356,P090301050,09,洗剤,0903,口中衛生用品,090301,歯磨き,328.0,246.0
7357,P090301051,09,洗剤,0903,口中衛生用品,090301,歯磨き,330.0,248.0
7358,P090301052,09,洗剤,0903,口中衛生用品,090301,歯磨き,330.0,248.0
7359,P090301053,09,洗剤,0903,口中衛生用品,090301,歯磨き,330.0,248.0
7360,P090301054,09,洗剤,0903,口中衛生用品,090301,歯磨き,330.0,248.0
7361,P090301055,09,洗剤,0903,口中衛生用品,090301,歯磨き,330.0,248.0
7362,P090301056,09,洗剤,0903,口中衛生用品,090301,歯磨き,350.0,263.0
7363,P090301057,09,洗剤,0903,口中衛生用品,090301,歯磨き,360.0,270.0
7364,P090301058,09,洗剤,0903,口中衛生用品,090301,歯磨き,360.0,270.0
7365,P090301059,09,洗剤,0903,口中衛生用品,090301,歯磨き,380.0,285.0
7366,P090301060,09,洗剤,0903,口中衛生用品,090301,歯磨き,380.0,285.0
7367,P090301061,09,洗剤,0903,口中衛生用品,090301,歯磨き,380.0,285.0
7368,P090301062,09,洗剤,0903,口中衛生用品,090301,歯磨き,430.0,323.0
7369,P090301063,09,洗剤,0903,口中衛生用品,090301,歯磨き,450.0,338.0
7370,P090301064,09,洗剤,0903,口中衛生用品,090301,歯磨き,495.0,371.0
7371,P090301065,09,洗剤,0903,口中衛生用品,090301,歯磨き,498.0,374.0
7372,P090301066,09,洗剤,0903,口中衛生用品,090301,歯磨き,500.0,375.0
7373,P090301067,09,洗剤,0903,口中衛生用品,090301,歯磨き,500.0,375.0
7374,P090301068,09,洗剤,0903,口中衛生用品,090301,歯磨き,580.0,435.0
7375,P090301069,09,洗剤,0903,口中衛生用品,090301,歯磨き,640.0,480.0
7376,P090301070,09,洗剤,0903,口中衛生用品,090301,歯磨き,680.0,510.0
7377,P090301071,09,洗剤,0903,口中衛生用品,090301,歯磨き,740.0,555.0
7378,P090301072,09,洗剤,0903,口中衛生用品,090301,歯磨き,750.0,563.0
7379,P090301073,09,洗剤,0903,口中衛生用品,090301,歯磨き,780.0,585.0
7380,P090301074,09,洗剤,0903,口中衛生用品,090301,歯磨き,800.0,600.0
7381,P090301075,09,洗剤,0903,口中衛生用品,090301,歯磨き,840.0,630.0
7382,P090301076,09,洗剤,0903,口中衛生用品,090301,歯磨き,900.0,675.0
7383,P090301077,09,洗剤,0903,口中衛生用品,090301,歯磨き,1780.0,1335.0
7384,P090301078,09,洗剤,0903,口中衛生用品,090301,歯磨き,1880.0,1410.0
7385,P090302001,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,96.0,72.0
7386,P090302002,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,96.0,72.0
7387,P090302003,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,96.0,72.0
7388,P090302004,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,96.0,72.0
7389,P090302005,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7390,P090302006,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7391,P090302007,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7392,P090302008,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7393,P090302009,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7394,P090302010,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7395,P090302011,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7396,P090302012,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,118.0,89.0
7397,P090302013,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7398,P090302014,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7399,P090302015,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7400,P090302016,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7401,P090302017,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7402,P090302018,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7403,P090302019,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7404,P090302020,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,120.0,90.0
7405,P090302021,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,135.0,101.0
7406,P090302022,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,135.0,101.0
7407,P090302023,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,148.0,111.0
7408,P090302024,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,148.0,111.0
7409,P090302025,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,148.0,111.0
7410,P090302026,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,148.0,111.0
7411,P090302027,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,158.0,119.0
7412,P090302028,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,160.0,120.0
7413,P090302029,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,160.0,120.0
7414,P090302030,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,165.0,124.0
7415,P090302031,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,168.0,126.0
7416,P090302032,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,178.0,134.0
7417,P090302033,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,178.0,134.0
7418,P090302034,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,178.0,134.0
7419,P090302035,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,178.0,134.0
7420,P090302036,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,180.0,135.0
7421,P090302037,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,180.0,135.0
7422,P090302038,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,180.0,135.0
