product_cd	category_major_cd	category_major_name	category_medium_cd	category_medium_name	category_small_cd	category_small_name	unit_price	unit_cost
P090904043	09	洗剤	0909	台所用品	090904	調理用消耗品	213.0	160.0
P090904044	09	洗剤	0909	台所用品	090904	調理用消耗品	220.0	165.0
P090904045	09	洗剤	0909	台所用品	090904	調理用消耗品	225.0	169.0
P090904046	09	洗剤	0909	台所用品	090904	調理用消耗品	225.0	169.0
P090904047	09	洗剤	0909	台所用品	090904	調理用消耗品	225.0	169.0
P090904048	09	洗剤	0909	台所用品	090904	調理用消耗品	228.0	171.0
P090904049	09	洗剤	0909	台所用品	090904	調理用消耗品	228.0	171.0
P090904050	09	洗剤	0909	台所用品	090904	調理用消耗品	235.0	176.0
P090904051	09	洗剤	0909	台所用品	090904	調理用消耗品	240.0	180.0
P090904052	09	洗剤	0909	台所用品	090904	調理用消耗品	245.0	184.0
P090904053	09	洗剤	0909	台所用品	090904	調理用消耗品	245.0	184.0
P090904054	09	洗剤	0909	台所用品	090904	調理用消耗品	245.0	184.0
P090904055	09	洗剤	0909	台所用品	090904	調理用消耗品	250.0	188.0
P090904056	09	洗剤	0909	台所用品	090904	調理用消耗品	250.0	188.0
P090904057	09	洗剤	0909	台所用品	090904	調理用消耗品	258.0	194.0
P090904058	09	洗剤	0909	台所用品	090904	調理用消耗品	258.0	194.0
P090904059	09	洗剤	0909	台所用品	090904	調理用消耗品	258.0	194.0
P090904060	09	洗剤	0909	台所用品	090904	調理用消耗品	260.0	195.0
P090904061	09	洗剤	0909	台所用品	090904	調理用消耗品	268.0	201.0
P090904062	09	洗剤	0909	台所用品	090904	調理用消耗品	268.0	201.0
P090904063	09	洗剤	0909	台所用品	090904	調理用消耗品	280.0	210.0
P090904064	09	洗剤	0909	台所用品	090904	調理用消耗品	280.0	210.0
P090904065	09	洗剤	0909	台所用品	090904	調理用消耗品	285.0	214.0
P090904066	09	洗剤	0909	台所用品	090904	調理用消耗品	285.0	214.0
P090904067	09	洗剤	0909	台所用品	090904	調理用消耗品	285.0	214.0
P090904068	09	洗剤	0909	台所用品	090904	調理用消耗品	290.0	218.0
P090904069	09	洗剤	0909	台所用品	090904	調理用消耗品	295.0	221.0
P090904070	09	洗剤	0909	台所用品	090904	調理用消耗品	298.0	224.0
P090904071	09	洗剤	0909	台所用品	090904	調理用消耗品	298.0	224.0
P090904072	09	洗剤	0909	台所用品	090904	調理用消耗品	310.0	233.0
P090904073	09	洗剤	0909	台所用品	090904	調理用消耗品	310.0	233.0
P090904074	09	洗剤	0909	台所用品	090904	調理用消耗品	310.0	233.0
P090904075	09	洗剤	0909	台所用品	090904	調理用消耗品	315.0	236.0
P090904076	09	洗剤	0909	台所用品	090904	調理用消耗品	315.0	236.0
P090904077	09	洗剤	0909	台所用品	090904	調理用消耗品	325.0	244.0
P090904078	09	洗剤	0909	台所用品	090904	調理用消耗品	325.0	244.0
P090904079	09	洗剤	0909	台所用品	090904	調理用消耗品	328.0	246.0
P090904080	09	洗剤	0909	台所用品	090904	調理用消耗品	330.0	248.0
P090904081	09	洗剤	0909	台所用品	090904	調理用消耗品	340.0	255.0
P090904082	09	洗剤	0909	台所用品	090904	調理用消耗品	350.0	263.0
P090904083	09	洗剤	0909	台所用品	090904	調理用消耗品	350.0	263.0
P090904084	09	洗剤	0909	台所用品	090904	調理用消耗品	360.0	270.0
P090904085	09	洗剤	0909	台所用品	090904	調理用消耗品	360.0	270.0
P090904086	09	洗剤	0909	台所用品	090904	調理用消耗品	365.0	274.0
P090904087	09	洗剤	0909	台所用品	090904	調理用消耗品	380.0	285.0
P090904088	09	洗剤	0909	台所用品	090904	調理用消耗品	390.0	293.0
P090904089	09	洗剤	0909	台所用品	090904	調理用消耗品	398.0	299.0
P090904090	09	洗剤	0909	台所用品	090904	調理用消耗品	398.0	299.0
P090904091	09	洗剤	0909	台所用品	090904	調理用消耗品	398.0	299.0
P090904092	09	洗剤	0909	台所用品	090904	調理用消耗品	398.0	299.0
P090904093	09	洗剤	0909	台所用品	090904	調理用消耗品	398.0	299.0
P090904094	09	洗剤	0909	台所用品	090904	調理用消耗品	420.0	315.0
P090904095	09	洗剤	0909	台所用品	090904	調理用消耗品	420.0	315.0
P090904096	09	洗剤	0909	台所用品	090904	調理用消耗品	440.0	330.0
P090904097	09	洗剤	0909	台所用品	090904	調理用消耗品	450.0	338.0
P090904098	09	洗剤	0909	台所用品	090904	調理用消耗品	450.0	338.0
P090904099	09	洗剤	0909	台所用品	090904	調理用消耗品	450.0	338.0
P090904100	09	洗剤	0909	台所用品	090904	調理用消耗品	450.0	338.0
P090904101	09	洗剤	0909	台所用品	090904	調理用消耗品	458.0	344.0
P090904102	09	洗剤	0909	台所用品	090904	調理用消耗品	458.0	344.0
P090904103	09	洗剤	0909	台所用品	090904	調理用消耗品	480.0	360.0
P090904104	09	洗剤	0909	台所用品	090904	調理用消耗品	528.0	396.0
P090904105	09	洗剤	0909	台所用品	090904	調理用消耗品	558.0	419.0
P090904106	09	洗剤	0909	台所用品	090904	調理用消耗品	568.0	426.0
P090904107	09	洗剤	0909	台所用品	090904	調理用消耗品	580.0	435.0
P090904108	09	洗剤	0909	台所用品	090904	調理用消耗品	598.0	449.0
P090904109	09	洗剤	0909	台所用品	090904	調理用消耗品	620.0	465.0
P090904110	09	洗剤	0909	台所用品	090904	調理用消耗品	650.0	488.0
P090904111	09	洗剤	0909	台所用品	090904	調理用消耗品	690.0	518.0
P090904112	09	洗剤	0909	台所用品	090904	調理用消耗品	780.0	585.0
P090904113	09	洗剤	0909	台所用品	090904	調理用消耗品	810.0	608.0
P090904114	09	洗剤	0909	台所用品	090904	調理用消耗品	815.0	611.0
P090904115	09	洗剤	0909	台所用品	090904	調理用消耗品	880.0	660.0
P090904116	09	洗剤	0909	台所用品	090904	調理用消耗品	880.0	660.0
P090904117	09	洗剤	0909	台所用品	090904	調理用消耗品	1250.0	938.0
P090905001	09	洗剤	0909	台所用品	090905	流し用品	70.0	53.0
P090905002	09	洗剤	0909	台所用品	090905	流し用品	75.0	56.0
P090905003	09	洗剤	0909	台所用品	090905	流し用品	98.0	74.0
P090905004	09	洗剤	0909	台所用品	090905	流し用品	98.0	74.0
P090905005	09	洗剤	0909	台所用品	090905	流し用品	98.0	74.0
P090905006	09	洗剤	0909	台所用品	090905	流し用品	110.0	83.0
P090905007	09	洗剤	0909	台所用品	090905	流し用品	115.0	86.0
P090905008	09	洗剤	0909	台所用品	090905	流し用品	120.0	90.0
P090905009	09	洗剤	0909	台所用品	090905	流し用品	120.0	90.0
P090905010	09	洗剤	0909	台所用品	090905	流し用品	120.0	90.0
P090905011	09	洗剤	0909	台所用品	090905	流し用品	130.0	98.0
P090905012	09	洗剤	0909	台所用品	090905	流し用品	135.0	101.0
P090905013	09	洗剤	0909	台所用品	090905	流し用品	135.0	101.0
P090905014	09	洗剤	0909	台所用品	090905	流し用品	145.0	109.0
P090905015	09	洗剤	0909	台所用品	090905	流し用品	148.0	111.0
P090905016	09	洗剤	0909	台所用品	090905	流し用品	150.0	113.0
P090905017	09	洗剤	0909	台所用品	090905	流し用品	150.0	113.0
P090905018	09	洗剤	0909	台所用品	090905	流し用品	158.0	119.0
P090905019	09	洗剤	0909	台所用品	090905	流し用品	165.0	124.0
P090905020	09	洗剤	0909	台所用品	090905	流し用品	165.0	124.0
P090905021	09	洗剤	0909	台所用品	090905	流し用品	175.0	131.0
P090905022	09	洗剤	0909	台所用品	090905	流し用品	178.0	134.0
P090905023	09	洗剤	0909	台所用品	090905	流し用品	180.0	135.0
P090905024	09	洗剤	0909	台所用品	090905	流し用品	180.0	135.0
P090905025	09	洗剤	0909	台所用品	090905	流し用品	185.0	139.0
P090905026	09	洗剤	0909	台所用品	090905	流し用品	185.0	139.0
P090905027	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905028	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905029	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905030	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905031	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905032	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905033	09	洗剤	0909	台所用品	090905	流し用品	198.0	149.0
P090905034	09	洗剤	0909	台所用品	090905	流し用品	210.0	158.0
P090905035	09	洗剤	0909	台所用品	090905	流し用品	210.0	158.0
P090905036	09	洗剤	0909	台所用品	090905	流し用品	210.0	158.0
P090905037	09	洗剤	0909	台所用品	090905	流し用品	210.0	158.0
P090905038	09	洗剤	0909	台所用品	090905	流し用品	218.0	164.0
P090905039	09	洗剤	0909	台所用品	090905	流し用品	220.0	165.0
P090905040	09	洗剤	0909	台所用品	090905	流し用品	225.0	169.0
P090905041	09	洗剤	0909	台所用品	090905	流し用品	225.0	169.0
P090905042	09	洗剤	0909	台所用品	090905	流し用品	225.0	169.0
P090905043	09	洗剤	0909	台所用品	090905	流し用品	230.0	173.0
P090905044	09	洗剤	0909	台所用品	090905	流し用品	238.0	179.0
P090905045	09	洗剤	0909	台所用品	090905	流し用品	240.0	180.0
P090905046	09	洗剤	0909	台所用品	090905	流し用品	245.0	184.0
P090905047	09	洗剤	0909	台所用品	090905	流し用品	248.0	186.0
P090905048	09	洗剤	0909	台所用品	090905	流し用品	248.0	186.0
P090905049	09	洗剤	0909	台所用品	090905	流し用品	248.0	186.0
P090905050	09	洗剤	0909	台所用品	090905	流し用品	250.0	188.0
P090905051	09	洗剤	0909	台所用品	090905	流し用品	250.0	188.0
P090905052	09	洗剤	0909	台所用品	090905	流し用品	250.0	188.0
P090905053	09	洗剤	0909	台所用品	090905	流し用品	250.0	188.0
P090905054	09	洗剤	0909	台所用品	090905	流し用品	255.0	191.0
P090905055	09	洗剤	0909	台所用品	090905	流し用品	255.0	191.0
P090905056	09	洗剤	0909	台所用品	090905	流し用品	255.0	191.0
P090905057	09	洗剤	0909	台所用品	090905	流し用品	258.0	194.0
P090905058	09	洗剤	0909	台所用品	090905	流し用品	258.0	194.0
P090905059	09	洗剤	0909	台所用品	090905	流し用品	260.0	195.0
P090905060	09	洗剤	0909	台所用品	090905	流し用品	268.0	201.0
P090905061	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905062	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905063	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905064	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905065	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905066	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905067	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905068	09	洗剤	0909	台所用品	090905	流し用品	280.0	210.0
P090905069	09	洗剤	0909	台所用品	090905	流し用品	289.0	217.0
P090905070	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905071	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905072	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905073	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905074	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905075	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905076	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905077	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905078	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905079	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905080	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905081	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905082	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905083	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905084	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905085	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905086	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905087	09	洗剤	0909	台所用品	090905	流し用品	298.0	224.0
P090905088	09	洗剤	0909	台所用品	090905	流し用品	300.0	225.0
P090905089	09	洗剤	0909	台所用品	090905	流し用品	320.0	240.0
P090905090	09	洗剤	0909	台所用品	090905	流し用品	320.0	240.0
P090905091	09	洗剤	0909	台所用品	090905	流し用品	328.0	246.0
P090905092	09	洗剤	0909	台所用品	090905	流し用品	328.0	246.0
P090905093	09	洗剤	0909	台所用品	090905	流し用品	335.0	251.0
P090905094	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905095	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905096	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905097	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905098	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905099	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905100	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905101	09	洗剤	0909	台所用品	090905	流し用品	340.0	255.0
P090905102	09	洗剤	0909	台所用品	090905	流し用品	348.0	261.0
P090905103	09	洗剤	0909	台所用品	090905	流し用品	358.0	269.0
P090905104	09	洗剤	0909	台所用品	090905	流し用品	358.0	269.0
P090905105	09	洗剤	0909	台所用品	090905	流し用品	358.0	269.0
P090905106	09	洗剤	0909	台所用品	090905	流し用品	358.0	269.0
P090905107	09	洗剤	0909	台所用品	090905	流し用品	358.0	269.0
P090905108	09	洗剤	0909	台所用品	090905	流し用品	360.0	270.0
P090905109	09	洗剤	0909	台所用品	090905	流し用品	360.0	270.0
P090905110	09	洗剤	0909	台所用品	090905	流し用品	368.0	276.0
P090905111	09	洗剤	0909	台所用品	090905	流し用品	368.0	276.0
P090905112	09	洗剤	0909	台所用品	090905	流し用品	378.0	284.0
P090905113	09	洗剤	0909	台所用品	090905	流し用品	378.0	284.0
P090905114	09	洗剤	0909	台所用品	090905	流し用品	398.0	299.0
P090905115	09	洗剤	0909	台所用品	090905	流し用品	398.0	299.0
P090905116	09	洗剤	0909	台所用品	090905	流し用品	398.0	299.0
P090905117	09	洗剤	0909	台所用品	090905	流し用品	398.0	299.0
P090905118	09	洗剤	0909	台所用品	090905	流し用品	398.0	299.0
P090905119	09	洗剤	0909	台所用品	090905	流し用品	415.0	311.0
P090905120	09	洗剤	0909	台所用品	090905	流し用品	415.0	311.0
P090905121	09	洗剤	0909	台所用品	090905	流し用品	460.0	345.0
P090905122	09	洗剤	0909	台所用品	090905	流し用品	460.0	345.0
P090905123	09	洗剤	0909	台所用品	090905	流し用品	468.0	351.0
P090905124	09	洗剤	0909	台所用品	090905	流し用品	480.0	360.0
P090905125	09	洗剤	0909	台所用品	090905	流し用品	490.0	368.0
P090905126	09	洗剤	0909	台所用品	090905	流し用品	490.0	368.0
P090905127	09	洗剤	0909	台所用品	090905	流し用品	498.0	374.0
P090905128	09	洗剤	0909	台所用品	090905	流し用品	505.0	379.0
P090905129	09	洗剤	0909	台所用品	090905	流し用品	520.0	390.0
P090905130	09	洗剤	0909	台所用品	090905	流し用品	520.0	390.0
P090905131	09	洗剤	0909	台所用品	090905	流し用品	550.0	413.0
P090905132	09	洗剤	0909	台所用品	090905	流し用品	550.0	413.0
P090905133	09	洗剤	0909	台所用品	090905	流し用品	550.0	413.0
P090905134	09	洗剤	0909	台所用品	090905	流し用品	600.0	450.0
P090905135	09	洗剤	0909	台所用品	090905	流し用品	618.0	464.0
P090905136	09	洗剤	0909	台所用品	090905	流し用品	620.0	465.0
P090905137	09	洗剤	0909	台所用品	090905	流し用品	620.0	465.0
P090905138	09	洗剤	0909	台所用品	090905	流し用品	630.0	473.0
P090905139	09	洗剤	0909	台所用品	090905	流し用品	630.0	473.0
P090905140	09	洗剤	0909	台所用品	090905	流し用品	638.0	479.0
P090905141	09	洗剤	0909	台所用品	090905	流し用品	638.0	479.0
P090905142	09	洗剤	0909	台所用品	090905	流し用品	660.0	495.0
P090905143	09	洗剤	0909	台所用品	090905	流し用品	680.0	510.0
P090905144	09	洗剤	0909	台所用品	090905	流し用品	698.0	524.0
P090905145	09	洗剤	0909	台所用品	090905	流し用品	745.0	559.0
P090905146	09	洗剤	0909	台所用品	090905	流し用品	750.0	563.0
P090905147	09	洗剤	0909	台所用品	090905	流し用品	765.0	574.0
P090905148	09	洗剤	0909	台所用品	090905	流し用品	765.0	574.0
P090905149	09	洗剤	0909	台所用品	090905	流し用品	765.0	574.0
P090905150	09	洗剤	0909	台所用品	090905	流し用品	800.0	600.0
P090905151	09	洗剤	0909	台所用品	090905	流し用品	850.0	638.0
P090905152	09	洗剤	0909	台所用品	090905	流し用品	850.0	638.0
P090905153	09	洗剤	0909	台所用品	090905	流し用品	880.0	660.0
P090905154	09	洗剤	0909	台所用品	090905	流し用品	880.0	660.0
P090905155	09	洗剤	0909	台所用品	090905	流し用品	880.0	660.0
P090905156	09	洗剤	0909	台所用品	090905	流し用品	920.0	690.0
P090905157	09	洗剤	0909	台所用品	090905	流し用品	935.0	701.0
P090905158	09	洗剤	0909	台所用品	090905	流し用品	935.0	701.0
P090905159	09	洗剤	0909	台所用品	090905	流し用品	935.0	701.0
P090905160	09	洗剤	0909	台所用品	090905	流し用品	935.0	701.0
P090905161	09	洗剤	0909	台所用品	090905	流し用品	1040.0	780.0
P090905162	09	洗剤	0909	台所用品	090905	流し用品	1140.0	855.0
P090905163	09	洗剤	0909	台所用品	090905	流し用品	1140.0	855.0
P090905164	09	洗剤	0909	台所用品	090905	流し用品	1200.0	900.0
P090905165	09	洗剤	0909	台所用品	090905	流し用品	1200.0	900.0
P090905166	09	洗剤	0909	台所用品	090905	流し用品	1420.0	1065.0
P090905167	09	洗剤	0909	台所用品	090905	流し用品	1530.0	1148.0
P090905168	09	洗剤	0909	台所用品	090905	流し用品	1540.0	1155.0
P090905169	09	洗剤	0909	台所用品	090905	流し用品	1780.0	1335.0
P090905170	09	洗剤	0909	台所用品	090905	流し用品	1870.0	1403.0
P090905171	09	洗剤	0909	台所用品	090905	流し用品	2200.0	1650.0
P090905172	09	洗剤	0909	台所用品	090905	流し用品	2200.0	1650.0
P090906001	09	洗剤	0909	台所用品	090906	食品容器	90.0	68.0
P090906002	09	洗剤	0909	台所用品	090906	食品容器	198.0	149.0
P090906003	09	洗剤	0909	台所用品	090906	食品容器	198.0	149.0
P090906004	09	洗剤	0909	台所用品	090906	食品容器	270.0	203.0
P090906005	09	洗剤	0909	台所用品	090906	食品容器	315.0	236.0
P090906006	09	洗剤	0909	台所用品	090906	食品容器	315.0	236.0
P090906007	09	洗剤	0909	台所用品	090906	食品容器	388.0	291.0
P090906008	09	洗剤	0909	台所用品	090906	食品容器	398.0	299.0
P090906009	09	洗剤	0909	台所用品	090906	食品容器	398.0	299.0
P090906010	09	洗剤	0909	台所用品	090906	食品容器	398.0	299.0
P090906011	09	洗剤	0909	台所用品	090906	食品容器	430.0	323.0
P090906012	09	洗剤	0909	台所用品	090906	食品容器	630.0	473.0
P090906013	09	洗剤	0909	台所用品	090906	食品容器	630.0	473.0
P090906014	09	洗剤	0909	台所用品	090906	食品容器	680.0	510.0
P090906015	09	洗剤	0909	台所用品	090906	食品容器	680.0	510.0
P090906016	09	洗剤	0909	台所用品	090906	食品容器	710.0	533.0
P090906017	09	洗剤	0909	台所用品	090906	食品容器	735.0	551.0
P090906018	09	洗剤	0909	台所用品	090906	食品容器	765.0	574.0
P090906019	09	洗剤	0909	台所用品	090906	食品容器	785.0	589.0
P090906020	09	洗剤	0909	台所用品	090906	食品容器	798.0	599.0
P090906021	09	洗剤	0909	台所用品	090906	食品容器	810.0	608.0
P090906022	09	洗剤	0909	台所用品	090906	食品容器	810.0	608.0
P090906023	09	洗剤	0909	台所用品	090906	食品容器	810.0	608.0
P090906024	09	洗剤	0909	台所用品	090906	食品容器	880.0	660.0
P090906025	09	洗剤	0909	台所用品	090906	食品容器	900.0	675.0
P090906026	09	洗剤	0909	台所用品	090906	食品容器	900.0	675.0
P090906027	09	洗剤	0909	台所用品	090906	食品容器	900.0	675.0
P090906028	09	洗剤	0909	台所用品	090906	食品容器	1035.0	776.0
P090906029	09	洗剤	0909	台所用品	090906	食品容器	1080.0	810.0
P090906030	09	洗剤	0909	台所用品	090906	食品容器	1080.0	810.0
P090906031	09	洗剤	0909	台所用品	090906	食品容器	1105.0	829.0
P090906032	09	洗剤	0909	台所用品	090906	食品容器	1170.0	878.0
P090906033	09	洗剤	0909	台所用品	090906	食品容器	1260.0	945.0
P090906034	09	洗剤	0909	台所用品	090906	食品容器	1350.0	1013.0
P090906035	09	洗剤	0909	台所用品	090906	食品容器	1350.0	1013.0
P090906036	09	洗剤	0909	台所用品	090906	食品容器	1380.0	1035.0
P090906037	09	洗剤	0909	台所用品	090906	食品容器	1440.0	1080.0
P090906038	09	洗剤	0909	台所用品	090906	食品容器	1580.0	1185.0
P090906039	09	洗剤	0909	台所用品	090906	食品容器	1620.0	1215.0
P090906040	09	洗剤	0909	台所用品	090906	食品容器	1800.0	1350.0
P090906041	09	洗剤	0909	台所用品	090906	食品容器	1800.0	1350.0
P090906042	09	洗剤	0909	台所用品	090906	食品容器	2680.0	2010.0
P090906043	09	洗剤	0909	台所用品	090906	食品容器	2980.0	2235.0
P090906044	09	洗剤	0909	台所用品	090906	食品容器	3480.0	2610.0
P090907001	09	洗剤	0909	台所用品	090907	卓上用品	65.0	49.0
P090907002	09	洗剤	0909	台所用品	090907	卓上用品	78.0	59.0
P090907003	09	洗剤	0909	台所用品	090907	卓上用品	80.0	60.0
P090907004	09	洗剤	0909	台所用品	090907	卓上用品	80.0	60.0
P090907005	09	洗剤	0909	台所用品	090907	卓上用品	80.0	60.0
P090907006	09	洗剤	0909	台所用品	090907	卓上用品	85.0	64.0
P090907007	09	洗剤	0909	台所用品	090907	卓上用品	88.0	66.0
P090907008	09	洗剤	0909	台所用品	090907	卓上用品	90.0	68.0
P090907009	09	洗剤	0909	台所用品	090907	卓上用品	90.0	68.0
P090907010	09	洗剤	0909	台所用品	090907	卓上用品	96.0	72.0
P090907011	09	洗剤	0909	台所用品	090907	卓上用品	96.0	72.0
P090907012	09	洗剤	0909	台所用品	090907	卓上用品	96.0	72.0
P090907013	09	洗剤	0909	台所用品	090907	卓上用品	98.0	74.0
P090907014	09	洗剤	0909	台所用品	090907	卓上用品	98.0	74.0
P090907015	09	洗剤	0909	台所用品	090907	卓上用品	103.0	77.0
P090907016	09	洗剤	0909	台所用品	090907	卓上用品	108.0	81.0
P090907017	09	洗剤	0909	台所用品	090907	卓上用品	110.0	83.0
P090907018	09	洗剤	0909	台所用品	090907	卓上用品	115.0	86.0
P090907019	09	洗剤	0909	台所用品	090907	卓上用品	118.0	89.0
P090907020	09	洗剤	0909	台所用品	090907	卓上用品	120.0	90.0
P090907021	09	洗剤	0909	台所用品	090907	卓上用品	120.0	90.0
P090907022	09	洗剤	0909	台所用品	090907	卓上用品	120.0	90.0
P090907023	09	洗剤	0909	台所用品	090907	卓上用品	125.0	94.0
P090907024	09	洗剤	0909	台所用品	090907	卓上用品	128.0	96.0
P090907025	09	洗剤	0909	台所用品	090907	卓上用品	135.0	101.0
P090907026	09	洗剤	0909	台所用品	090907	卓上用品	136.0	102.0
P090907027	09	洗剤	0909	台所用品	090907	卓上用品	136.0	102.0
P090907028	09	洗剤	0909	台所用品	090907	卓上用品	138.0	104.0
P090907029	09	洗剤	0909	台所用品	090907	卓上用品	138.0	104.0
P090907030	09	洗剤	0909	台所用品	090907	卓上用品	145.0	109.0
P090907031	09	洗剤	0909	台所用品	090907	卓上用品	145.0	109.0
P090907032	09	洗剤	0909	台所用品	090907	卓上用品	145.0	109.0
P090907033	09	洗剤	0909	台所用品	090907	卓上用品	145.0	109.0
P090907034	09	洗剤	0909	台所用品	090907	卓上用品	148.0	111.0
P090907035	09	洗剤	0909	台所用品	090907	卓上用品	150.0	113.0
P090907036	09	洗剤	0909	台所用品	090907	卓上用品	158.0	119.0
P090907037	09	洗剤	0909	台所用品	090907	卓上用品	158.0	119.0
P090907038	09	洗剤	0909	台所用品	090907	卓上用品	158.0	119.0
P090907039	09	洗剤	0909	台所用品	090907	卓上用品	158.0	119.0
P090907040	09	洗剤	0909	台所用品	090907	卓上用品	158.0	119.0
P090907041	09	洗剤	0909	台所用品	090907	卓上用品	160.0	120.0
P090907042	09	洗剤	0909	台所用品	090907	卓上用品	160.0	120.0
P090907043	09	洗剤	0909	台所用品	090907	卓上用品	160.0	120.0
P090907044	09	洗剤	0909	台所用品	090907	卓上用品	165.0	124.0
P090907045	09	洗剤	0909	台所用品	090907	卓上用品	165.0	124.0
P090907046	09	洗剤	0909	台所用品	090907	卓上用品	165.0	124.0
P090907047	09	洗剤	0909	台所用品	090907	卓上用品	168.0	126.0
P090907048	09	洗剤	0909	台所用品	090907	卓上用品	170.0	128.0
P090907049	09	洗剤	0909	台所用品	090907	卓上用品	170.0	128.0
P090907050	09	洗剤	0909	台所用品	090907	卓上用品	175.0	131.0
P090907051	09	洗剤	0909	台所用品	090907	卓上用品	178.0	134.0
P090907052	09	洗剤	0909	台所用品	090907	卓上用品	178.0	134.0
P090907053	09	洗剤	0909	台所用品	090907	卓上用品	180.0	135.0
P090907054	09	洗剤	0909	台所用品	090907	卓上用品	180.0	135.0
P090907055	09	洗剤	0909	台所用品	090907	卓上用品	180.0	135.0
P090907056	09	洗剤	0909	台所用品	090907	卓上用品	180.0	135.0
P090907057	09	洗剤	0909	台所用品	090907	卓上用品	188.0	141.0
P090907058	09	洗剤	0909	台所用品	090907	卓上用品	198.0	149.0
P090907059	09	洗剤	0909	台所用品	090907	卓上用品	200.0	150.0
P090907060	09	洗剤	0909	台所用品	090907	卓上用品	210.0	158.0
P090907061	09	洗剤	0909	台所用品	090907	卓上用品	210.0	158.0
P090907062	09	洗剤	0909	台所用品	090907	卓上用品	210.0	158.0
P090907063	09	洗剤	0909	台所用品	090907	卓上用品	220.0	165.0
P090907064	09	洗剤	0909	台所用品	090907	卓上用品	220.0	165.0
P090907065	09	洗剤	0909	台所用品	090907	卓上用品	220.0	165.0
P090907066	09	洗剤	0909	台所用品	090907	卓上用品	238.0	179.0
P090907067	09	洗剤	0909	台所用品	090907	卓上用品	238.0	179.0
P090907068	09	洗剤	0909	台所用品	090907	卓上用品	240.0	180.0
P090907069	09	洗剤	0909	台所用品	090907	卓上用品	250.0	188.0
P090907070	09	洗剤	0909	台所用品	090907	卓上用品	250.0	188.0
P090907071	09	洗剤	0909	台所用品	090907	卓上用品	250.0	188.0
P090907072	09	洗剤	0909	台所用品	090907	卓上用品	255.0	191.0
P090907073	09	洗剤	0909	台所用品	090907	卓上用品	258.0	194.0
P090907074	09	洗剤	0909	台所用品	090907	卓上用品	260.0	195.0
P090907075	09	洗剤	0909	台所用品	090907	卓上用品	270.0	203.0
P090907076	09	洗剤	0909	台所用品	090907	卓上用品	270.0	203.0
P090907077	09	洗剤	0909	台所用品	090907	卓上用品	275.0	206.0
P090907078	09	洗剤	0909	台所用品	090907	卓上用品	280.0	210.0
P090907079	09	洗剤	0909	台所用品	090907	卓上用品	280.0	210.0
P090907080	09	洗剤	0909	台所用品	090907	卓上用品	280.0	210.0
P090907081	09	洗剤	0909	台所用品	090907	卓上用品	288.0	216.0
P090907082	09	洗剤	0909	台所用品	090907	卓上用品	289.0	217.0
P090907083	09	洗剤	0909	台所用品	090907	卓上用品	290.0	218.0
P090907084	09	洗剤	0909	台所用品	090907	卓上用品	295.0	221.0
P090907085	09	洗剤	0909	台所用品	090907	卓上用品	298.0	224.0
P090907086	09	洗剤	0909	台所用品	090907	卓上用品	300.0	225.0
